customerID,MultipleLines
6366-XIVKZ,0
3470-OBUET,1
9375-MHRRS,0
2634-HCZGT,1
7503-QQRVF,0
4860-YZGZM,0
6599-GZWCM,0
2691-NZETQ,1
4404-HIBDJ,0
7037-MTYVW,1
4760-THGOT,1
7295-JOMMD,0
4016-BJKTZ,1
6584-VQMYT,0
9838-BFCQT,1
2790-XUYMV,1
0581-MDMPW,1
5013-SBUIH,1
1023-BQXZE,0
9163-GHAYE,0
3904-UKFRE,1
5353-WILCI,0
0709-TVGUR,1
0058-EVZWM,1
6023-YEBUP,1
7209-JCUDS,0
7009-PCARS,0
0519-DRGTI,0
1017-FBQMM,1
3001-CBHLQ,1
1985-MBRYP,0
9372-TXXPS,0
3259-QMXUN,1
1015-JPFYW,0
6645-MXQJT,0
8433-WPJTV,1
5804-JMYIO,0
3763-GCZHZ,1
6484-LATFU,1
0772-GYEQQ,0
0536-ACXIP,1
0936-NQLJU,0
4831-EOBFE,0
1575-KRZZE,0
3251-YMVWZ,1
4102-OQUPX,1
9170-GYZJC,1
4884-LEVMQ,0
8857-CUPFQ,0
7610-TVOPG,1
3638-DIMPH,0
1845-ZLLIG,0
8559-WNQZS,0
3999-QGRJH,0
1699-UOTXU,0
2454-RPBRZ,1
0635-WKOLD,1
5993-JSUWV,0
4518-FZBSX,0
5387-ASZNZ,1
6988-CJEYV,1
2002-MZHWP,0
3097-FQTVJ,0
5465-BUBFA,0
7299-GNVPL,0
9371-BITHB,0
2265-CYWIV,1
9093-FPDLG,0
0541-FITGH,0
6985-HAYWX,1
7508-KBIMB,0
6838-HVLXG,0
2277-DJJDL,1
1897-OKVMW,1
5485-ITNPC,0
0233-FTHAV,1
4644-PIZRT,1
8922-NPKBJ,0
2740-TVLFN,1
7771-CFQRQ,0
9512-PHSMG,0
6963-EZQEE,1
2452-KDRRH,1
2004-OCQXK,0
5027-QPKTE,0
4146-SVFUD,0
1564-HJUVY,0
3617-XLSGQ,1
7517-LDMPS,0
7244-KXYZN,0
5226-NOZFC,0
2672-HUYVI,0
1400-WIVLL,1
7508-MYBOG,1
8148-NLEGT,1
0148-DCDOS,1
8347-GDTMP,0
9992-RRAMN,1
6746-WAUWT,0
0310-MVLET,1
0428-IKYCP,0
4550-VBOFE,1
2187-PKZAY,0
4003-OCTMP,0
6652-YFFJO,0
7225-IILWY,1
5248-RPYWW,1
7923-IYJWY,1
3170-GWYKC,0
5696-QURRL,0
7409-KIUTL,0
1732-VHUBQ,0
0495-RVCBF,0
2668-TZSPS,0
7854-EDSSA,1
8869-TORSS,0
7446-SFAOA,0
9522-ZSINC,0
8234-GSZYK,1
0679-IDSTG,0
7765-LWVVH,1
1658-TJVOA,0
2115-BFTIW,0
4692-NNQRU,0
7742-MYPGI,0
0611-DFXKO,0
7780-OTDSO,1
9619-GSATL,0
5622-UEJFI,1
9747-DDZOS,0
0674-DGMAQ,1
0484-FFVBJ,0
2181-TIDSV,0
9453-PATOS,0
0564-JJHGS,1
3348-CFRNX,0
4402-FTBXC,0
1428-GTBJJ,0
2931-XIQBR,0
0106-UGRDO,1
5542-TBBWB,0
1930-QPBVZ,0
5322-ZSMZY,1
8059-UDZFY,1
7740-BTPUX,1
5220-AGAAX,1
0208-BPQEJ,0
9435-JMLSX,0
3352-ALMCK,1
5312-IRCFR,1
5294-IMHHT,1
8802-UNOJF,0
6176-YJWAS,1
5310-NOOVA,0
4526-EXKKN,1
3987-KQDDU,0
3404-JNXAX,1
5131-PONJI,0
2845-AFFTX,1
3489-VSFRD,0
3345-JHUEO,0
5815-HGGHV,0
5260-UMPWX,0
2249-YPRNG,1
7410-YTJIK,1
4626-GYCZP,1
5649-RXQTV,0
2674-MIAHT,1
2576-HXMPA,0
7587-AOVVU,1
5590-BYNII,1
6898-MDLZW,0
4707-YNOQA,1
9357-UJRUN,1
1591-NFNLQ,1
7663-CUXZB,1
0258-NOKBL,0
1163-VIPRI,1
2815-CPTUL,0
9348-ROUAI,1
0596-BQCEQ,0
1481-ZUWZA,1
3043-TYBNO,0
4830-FAXFM,1
5906-BFOZT,0
2960-NKRSO,0
8996-ZROXE,0
5598-IKHQQ,1
0397-ZXWQF,0
5266-PFRQK,0
4674-HGNUA,1
6765-MBQNU,1
9786-IJYDL,1
1303-SRDOK,0
3769-MHZNV,0
6295-OSINB,1
3308-MHOOC,0
2207-QPJED,0
2239-CFOUJ,0
6620-JDYNW,1
1891-FZYSA,1
4770-UEZOX,0
1038-RQOST,0
7613-LLQFO,1
4568-TTZRT,0
9513-DXHDA,0
2640-PMGFL,1
3801-HMYNL,0
0516-QREYC,0
9685-WKZGT,1
6022-UGGSO,0
8084-OIVBS,0
8896-BQTTI,1
3865-QBWSJ,1
3352-RICWQ,0
2160-GPFXD,1
2065-MMKGR,1
5857-TYBCJ,1
1498-NHTLT,0
4484-CGXFK,0
1402-PTHGN,0
4176-RELJR,1
6214-EDAKZ,0
6377-KSLXC,0
1796-JANOW,0
0238-WHBIQ,1
8735-NBLWT,0
6651-RLGGM,1
6127-ISGTU,1
1614-JBEBI,0
1208-DNHLN,1
1761-AEZZR,0
3923-CSIHK,0
5696-EXCYS,0
5795-KTGUD,1
7120-RFMVS,1
7924-GJZFI,0
8512-WIWYV,0
5897-ZYEKH,1
7317-GGVPB,1
1406-PUQVY,0
5692-FPTAH,0
9114-AAFQH,0
8715-KKTFG,1
1550-LOAHA,0
1728-BQDMA,0
0268-QKIWO,0
0876-WDUUZ,0
5117-ZSMHQ,1
5151-HQRDG,1
0960-HUWBM,1
6465-GSRCL,1
0617-FHSGK,1
0263-FJTQO,1
7319-ZNRTR,0
2858-MOFSQ,1
7503-EPSZW,1
8118-LSUEL,1
1666-JXLKU,1
7855-DIWPO,0
5133-POWUA,0
5652-MSDEY,1
7005-CCBKV,0
1810-BOHSY,1
1784-BXEFA,0
9224-VTYID,1
9500-IWPXQ,1
4504-YOULA,1
5569-IDSEY,1
4250-FDVOU,0
7284-ZZLOH,0
5277-ZLOOR,1
2141-RRYGO,0
6376-GAHQE,0
3401-URHDA,1
1599-EAHXY,1
8631-XVRZL,0
5052-PNLOS,1
3853-LYGAM,1
6979-ZNSFF,1
5751-USDBL,0
5680-LQOGP,0
2386-LAHRK,0
8189-DUKMV,0
9931-DCEZH,0
1898-JSNDC,0
0315-LVCRK,0
2410-CIYFZ,0
4248-HCETZ,0
5505-OVWQW,0
7271-AJDTL,1
1867-TJHTS,1
0516-WJVXC,0
9174-FKWZE,0
6860-YRJZP,1
4429-WYGFR,0
2817-LVCPP,0
5038-ETMLM,1
5056-FIMPT,0
4521-WFJAI,1
6569-KTMDU,0
8809-RIHDD,1
8809-XKHMD,1
0396-YCHWO,1
0867-LDTTC,0
4822-NGOCH,1
9391-DXGGG,0
9844-FELAJ,1
2122-SZZZD,0
5307-DZCVC,1
3148-AOIQT,1
8679-JOEVF,0
8395-ETZKQ,0
6692-YQHXC,0
3889-VWBID,0
5222-JCXZT,0
2739-CCZMB,0
7080-TNUWP,1
0496-AHOOK,0
8336-TAVKX,1
2468-SJFLM,0
7168-HDQHG,0
4803-AXVYP,1
3884-HCSWG,0
4567-AKPIA,1
5077-DXTCG,0
7901-HXJVA,0
5649-ANRML,0
4892-VLANZ,0
5924-IFQTT,1
7968-QUXNS,0
2919-HBCJO,0
4236-XPXAV,0
8903-WMRNW,0
2452-SNHFZ,0
3629-WEAAM,0
7993-NQLJE,0
9909-DFRJA,0
9099-FTUHS,1
0581-BXBUB,0
4962-CHQPW,0
9467-ROOLM,0
3030-YZADT,0
7410-KTVFV,0
5150-ITWWB,1
1345-ZUKID,0
6429-SHBCB,1
9281-OFDMF,1
2603-HVKCG,0
1834-WULEG,0
9097-ZUBYC,0
5148-ORICT,0
4893-GYUJU,0
4578-PHJYZ,0
7272-QDCKA,1
8908-SLFCJ,0
8393-DLHGA,0
9766-HGEDE,0
7395-IGJOS,0
5044-XDPYX,1
2834-SPCJV,0
3721-WKIIL,0
6734-CKRSM,0
1265-ZFOSD,1
6568-POCUI,0
5197-LQXXH,1
3457-PQBYH,0
7682-AZNDK,0
0587-DMGBH,0
5384-ZTTWP,0
1231-YNDEK,0
1407-DIGZV,0
0570-BFQHT,0
4393-OBCRR,0
3523-QRQLL,0
8564-LDKFL,1
3696-DFHHB,1
0895-DQHEW,1
4717-GHADL,1
5501-TVMGM,0
5879-HMFFH,1
6772-WFQRD,0
3810-DVDQQ,1
6972-SNKKW,0
3694-GLTJM,0
8550-XSXUQ,1
8149-RSOUN,1
9055-MOJJJ,0
4359-INNWN,0
0585-EGDDA,0
0549-CYCQN,1
3481-JHUZH,1
7250-EQKIY,0
3594-IVHJZ,0
6869-FGJJC,0
3896-ZVNET,1
8205-VSLRB,1
6817-WTYHE,0
4013-UBXWQ,1
4931-TRZWN,0
0750-EKNGL,0
7669-LCRSD,0
3567-PQTSO,1
5519-NPHVG,1
8043-PNYSD,0
9938-EKRGF,0
2703-AMTUL,0
8173-RXAYP,0
5402-HTOTQ,1
6734-JDTTV,0
7850-THJMU,0
3890-RTCMS,0
8849-GYOKR,1
3148-BLQJT,0
3717-FDJFU,0
7966-YOTQW,1
0461-CVKMU,0
8806-EAGWC,0
8853-TZDGH,1
7779-LGOVN,1
4324-BZCKL,0
6924-TDGMT,0
9710-ZUSHQ,1
1536-YHDOE,1
8123-QBNAZ,1
3629-ZNKXA,0
4827-LTQRJ,1
7711-YIJWC,0
5482-VXSXJ,0
9620-ENEJV,0
4183-WCSEP,0
2378-YIZKA,0
5498-TXHLF,1
0689-DSXGL,0
6818-DJXAA,0
9722-UJOJR,0
0464-WJTKO,0
8902-ZEOVF,0
6778-EICRF,1
2662-NNTDK,1
4132-KALRO,1
3902-FOIGH,1
6772-KSATR,1
7112-OPOTK,0
2874-YXVVA,0
1245-HARPS,0
4210-QFJMF,0
4323-ELYYB,0
4293-ETKAP,1
6064-PUPMC,0
6504-VBLFL,0
6322-PJJDJ,0
0330-BGYZE,1
1085-LDWAM,0
7586-ZATGZ,1
7197-VOJMM,0
3318-OSATS,1
5828-AVIPD,1
1843-TLSGD,0
9626-VFRGG,1
9143-CANJF,0
2041-JIJCI,1
1086-LXKFY,0
4900-MSOMT,1
2229-VWQJH,0
9194-GFVOI,1
1336-EZFZY,0
4282-MSACW,1
1403-LKLIK,0
2636-ALXXZ,0
7774-OJSXI,1
7786-WBJYI,1
0136-IFMYD,1
5144-TVGLP,1
9643-AVVWI,0
0253-ZTEOB,1
2706-QZIHY,1
6061-PQHMK,0
9885-CSMWE,0
9122-UMROB,0
4232-JGKIY,0
2402-TAIRZ,0
9659-ZTWSM,1
6685-GBWJZ,0
3866-MDTUB,0
2195-VVRJF,0
3913-RDSJZ,1
8058-JMEQO,1
4203-QGNZA,0
5043-TRZWM,0
0697-ZMSWS,1
7657-DYEPJ,0
9494-BDNNC,1
1640-PLFMP,0
5366-OBVMR,0
8276-MQBYC,1
7644-OMVMY,0
7593-XFKDI,0
4573-JKNAE,0
0337-CNPZE,1
9817-APLHW,1
8380-MQINP,0
0840-DFEZH,1
1513-XNPPH,0
8690-ZVLCL,1
6015-VVHHE,1
1125-SNVCK,0
4616-EWBNJ,0
6347-DCUIK,1
1335-HQMKX,1
2545-EBUPK,1
6923-AQONU,0
2172-EJXVF,1
0897-FEGMU,1
7663-RGWBC,0
1120-BMWUB,0
9124-LHCJQ,1
4536-PLEQY,0
8871-JLMHM,1
2235-ZGKPT,1
3891-PUQOD,0
5447-VYTKW,0
3623-FQBOX,0
0689-NKYLF,0
8659-HDIYE,1
3658-KIBGF,0
5519-YLDGW,1
3865-ZFZIB,0
1855-AGAWH,0
7109-CQYUZ,1
1370-GGAWX,1
4680-KUTAJ,1
4946-EDSEW,0
2883-ILGWO,1
2516-VQRRV,1
7580-UGXNC,0
3642-BYHDO,0
9629-NHXFW,0
2696-RZVZW,1
5766-FTRTS,0
0396-HUJBP,0
5178-LMXOP,1
8879-ZKJOF,0
6285-FTQBF,1
8185-UPYBR,1
4585-HETAI,0
7526-BEZQB,1
1474-JUWSM,1
3530-CRZSB,0
8498-XXGWA,0
9617-INGJY,0
0621-TSSMU,0
7234-KMNRQ,0
7636-PEPNS,0
4683-WYDOU,1
9052-DHNKM,1
6794-HKIAJ,1
5578-NKCXI,0
1642-HMARX,1
3096-WPXBT,1
8434-PNQZX,1
5950-AAAGJ,1
4299-OPXEJ,0
4951-UKAAQ,1
9618-LFJRU,0
6693-DJWTY,0
0744-GKNGE,1
6447-EGDIV,0
1167-OYZJF,0
2108-YKQTY,0
4806-DXQCE,1
4918-QLLIW,0
7056-IMHCC,1
4854-SSLTN,0
5294-DMSFH,0
1625-JAIIY,1
0603-OLQDC,0
3272-VUHPV,0
4176-FXYBO,1
1063-DHQJF,0
8663-UPDGF,1
6719-FGEDO,1
2947-DOMLJ,0
4112-LUEIZ,0
0369-ZGOVK,0
4510-HIMLV,0
9919-KNPOO,1
8749-JMNKX,1
7872-BAAZR,0
9391-LMANN,0
2430-USGXP,1
8174-TBVCF,1
1698-XFZCI,1
1877-HKBQX,0
4450-DLLMH,0
0428-AXXLJ,0
2746-DIJLO,1
5955-ERIHD,1
0917-EZOLA,1
3508-VLHCZ,1
4086-ATNFV,0
0468-YRPXN,0
5996-NRVXR,0
7047-FWEYA,1
2000-MPKCA,1
9762-YAQAA,1
5949-EBSQK,0
5473-KHBPS,1
0100-DUVFC,1
5397-TUPSH,0
8950-MTZNV,0
0326-VDYXE,1
7274-RTAPZ,0
0436-TWFFZ,1
8566-YPRGL,0
0311-UNPFF,0
6609-MXJHJ,1
2669-OIDSD,0
8400-WZICQ,0
3834-XUIFC,1
9576-SYUHJ,1
0410-IPFTY,0
2831-EBWRN,0
9430-NKQLY,1
8414-MYSHR,0
0247-SLUJI,0
9402-ORRAH,0
6483-OATDN,0
1293-HHSHJ,0
4840-ORQXB,1
7599-FKVXZ,1
3982-DQLUS,1
8610-ZIKJJ,0
3756-VNWDH,1
7801-KICAO,1
7673-LPRNY,1
8229-TNIQA,0
6060-QBMGV,0
7339-POGZN,1
2828-SLQPF,0
4465-VDKIQ,0
2921-XWDJH,0
6221-AVQYL,1
2558-BUOZZ,1
9257-AZMTZ,0
0003-MKNFE,1
0975-UYDTX,1
7743-EXURX,0
4682-BLBUC,0
5968-VXZLG,0
5569-KGJHX,1
4988-IQIGL,1
5201-FRKKS,0
9799-CAYJJ,0
7730-IUTDZ,0
0426-TIRNE,0
5443-SCMKX,1
8295-KMENE,1
9821-BESNZ,1
3678-MNGZX,0
2916-BQZLN,1
4558-CGYCZ,0
2368-GAKKQ,1
8710-YGLWG,0
3199-XGZCY,1
3785-KTYSH,1
6814-ZPWFQ,1
4063-EIKNQ,0
6993-YCOBK,1
5206-HPJKM,0
7587-RZNME,0
0748-RDGGM,0
8393-JMVMB,0
5019-GQVCR,1
6036-TTFYU,0
2550-AEVRU,0
0969-RGKCU,0
0378-CJKPV,1
4706-AXVKM,1
5889-JTMUL,1
9026-RNUJS,0
3746-EUBYR,1
2332-EFBJY,0
2880-FPNAE,0
1703-MGIAB,1
4311-QTTAI,0
9474-PHLYD,0
4318-RAJVY,0
2165-VOEGB,0
3612-YUNGG,1
2254-DLXRI,1
5062-CJJKH,0
9028-LIHRP,0
2219-MVUSO,0
1053-MXTTK,0
0853-TWRVK,1
8914-RBTSB,1
6212-ATMLK,1
8200-LGKSR,1
1568-BEKZM,1
0670-ANMUU,1
6897-RWMUB,0
0963-ZBDRN,0
7594-RQHXR,0
6999-CHVCF,1
6134-KWTBV,1
1077-HUUJM,0
6331-EWIEB,1
0895-LNKRC,0
8417-GSODA,1
5171-EPLKN,0
4452-QIIEB,0
5998-VVEJY,1
1624-NALOJ,1
6741-EGCBI,1
7820-ZYGNY,1
4317-VTEOA,0
9677-AVKED,1
1670-SVOWZ,0
2227-JRSJX,0
9847-HNVGP,0
6696-YDAYZ,0
8980-WQFWL,0
1730-ZMAME,0
6506-EYCNH,0
4634-JLRJT,0
2560-QTSBS,1
7541-YLXCL,0
4795-WRNVT,0
6080-TCMYC,1
0260-ZDLGK,0
7860-UXCRM,0
6357-JJPQT,0
9552-TGUZV,0
5913-INRQV,0
6210-KBBPI,1
9643-YBLUR,1
8734-FNWVH,1
9447-YPTBX,0
0133-BMFZO,0
6128-CZOMY,0
9540-JYROE,0
2260-USTRB,0
3656-TKRVZ,0
7011-CVEUC,0
6185-TASNN,0
7925-PNRGI,1
8623-TMRBY,1
1552-CZCLL,0
3038-PQIUY,1
1501-SGHBW,0
9313-CDOGY,0
8148-BPLZQ,0
2623-DRYAM,1
9987-LUTYD,0
3208-YPIOE,1
4488-KQFDT,1
2612-RANWT,1
5693-PIPCS,0
0491-KAPQG,1
6900-PXRMS,1
8707-RMEZH,0
3209-ZPKFI,1
6479-VDGRK,0
3569-JFODW,1
9819-FBNSV,0
9544-PYPSJ,1
1591-XWLGB,0
0396-UKGAI,0
3243-ZHOHY,0
5186-EJEGL,0
7527-QNRUS,1
9986-BONCE,0
2722-JMONI,0
2203-GHNWN,1
3878-AVSOQ,0
3258-SYSWS,1
5296-PSYVW,1
6319-QSUSR,0
4083-EUGRJ,0
7579-OOPEC,0
0512-FLFDW,1
1771-OADNZ,1
0487-CRLZF,0
2107-FBPTK,1
9451-WLYRI,0
8219-VYBVI,1
1991-VOPLL,0
9738-QLWTP,0
1016-DJTSV,0
9419-IPPBE,1
0174-QRVVY,1
5699-BNCAS,1
2900-PHPLN,0
8751-EDEKA,0
6878-GGDWG,0
4039-PIMHX,0
8450-LUGUK,1
3604-WLABM,0
0795-GMVQO,1
1142-IHLOO,0
6410-LEFEN,0
4633-MKHYU,0
6257-RJOHI,0
1545-JFUML,1
3194-ORPIK,1
7826-VVKWT,0
1353-GHZOS,0
2587-EKXTS,1
5442-BXVND,1
8816-VXNZD,1
9378-FXTIZ,1
1723-HKXJQ,1
7825-GKXMW,0
9753-OYLBX,0
2364-UFROM,0
6473-ULUHT,1
1240-KNSEZ,0
4433-JCGCG,1
3716-BDVDB,0
7688-AWMDX,0
2842-BCQGE,1
5899-MQZZL,1
6849-OYAMU,0
5312-UXESG,1
9488-HGMJH,0
2150-WLKUW,1
7159-FVYPK,1
7032-LMBHI,1
1150-WFARN,1
6088-BXMRG,1
3144-AUDBS,0
4821-SJHJV,1
7346-MEDWM,1
1137-DGOWI,0
5616-PRTNT,0
3812-LRZIR,1
4818-QIUFN,1
9483-GCPWE,0
4227-OJHAL,1
9220-CXRSC,1
4993-JCRGJ,1
9537-JALFH,0
6698-OXETB,0
2103-ZRXFN,1
3724-BSCVH,0
4877-TSOFF,1
9209-NWPGU,0
6961-VCPMC,0
7306-YDSOI,0
5288-AHOUP,0
6688-UZPWD,1
0655-YDGFJ,0
8468-EHYJA,1
6823-SIDFQ,0
1097-FSPVW,0
2839-RFSQE,0
7010-ZMVBF,0
5201-CBWYG,1
0968-GSIKN,0
1965-DDBWU,1
9057-SIHCH,1
6352-GIGGQ,1
3635-QQRQD,0
6771-XWBDM,1
2897-DOVND,0
3082-YVEKW,1
7134-HBPBS,1
3489-HHPFY,1
2926-JEJJC,0
8601-QACRS,1
5789-LDFXO,1
0508-OOLTO,0
2984-TBYKU,1
9822-WMWVG,1
2391-SOORI,0
9040-KZVWO,0
2645-QTLMB,0
4806-HIPDW,0
1548-ARAGG,1
6339-RZCBJ,0
4424-TKOPW,1
4415-WNGVR,0
2522-AHJXR,1
0412-UCCNP,0
7096-UCLNH,0
8443-ZRDBZ,1
4615-PIVVU,0
8885-QSQBX,0
7479-NITWS,1
8617-ENBDS,0
9385-NXKDA,1
0430-IHCDJ,1
2959-MJHIC,0
6674-KVJHG,1
1814-DKOLC,1
4201-JMNGR,0
9351-HXDMR,1
3537-HPKQT,1
2129-ALKBS,1
5821-MMEIL,0
5960-WPXQM,0
0684-AOSIH,0
1309-XGFSN,1
1866-RZZQS,1
6968-URWQU,0
4742-TXUEX,0
9631-XEYKE,1
8631-NBHFZ,1
1335-MXCSE,0
8873-TMKGR,0
8800-JOOCF,1
1469-LBJQJ,1
4958-XCBDQ,1
8337-UPOAQ,1
0064-YIJGF,1
2386-OWURY,0
1725-IQNIY,0
0310-VQXAM,0
6598-RFFVI,0
3453-RTHJQ,0
6712-OAWRH,0
6278-FEPBZ,0
4280-DLSHD,0
1508-DFXCU,0
8614-VGMMV,1
7868-BGSZA,1
2800-QQUSO,1
2930-UOTMB,1
7973-DZRKH,1
5914-DVBWJ,1
7698-YFGEZ,0
2533-QVMSK,1
9773-PEQBZ,1
8644-XLFBW,0
0650-BWOZN,0
8625-AZYZY,1
7785-RDVIG,0
9602-WCXPI,0
2903-YYTBW,0
3620-MWJNE,0
8573-JGCZW,0
6837-HAEVO,1
6701-YVNQG,1
9306-CPCBC,1
4304-XUMGI,1
9504-YAZWB,0
8819-ZBYNA,1
9481-IEBZY,1
1833-VGRUM,1
6137-NICCO,1
9065-ZCPQX,1
6402-EJMWF,0
3620-EHIMZ,0
3213-VVOLG,1
6870-ECSHE,0
8747-UDCOI,0
8374-XGEJJ,1
2656-TABEH,1
6946-LMSQS,1
4626-OZDTJ,1
9169-BSVIN,1
2325-ZUSFD,0
8194-PEEBY,0
6872-HXFNF,1
3932-CMDTD,0
7714-YXSMB,1
8387-UGUSU,0
1080-BWSYE,1
4039-HEUNW,1
1194-HVAIF,1
0812-WUPTB,0
3594-UVONA,1
0004-TLHLJ,0
1767-TGTKO,0
8439-LTUGF,0
8805-JNRAZ,0
5089-IFSDP,1
6418-HNFED,0
0206-OYVOC,0
7291-CDTMJ,0
7128-GGCNO,1
0237-YFUTL,1
7691-KGKGP,0
6710-HSJRD,1
3675-EQOZA,0
0840-DCNZE,0
1732-FEKLD,1
0479-HMSWA,0
5854-KSRBJ,1
0365-BZUWY,1
4817-VYYWS,1
5701-SVCWR,1
3129-AAQOU,1
4922-CVPDX,0
1396-QWFBJ,0
1357-BIJKI,1
5299-SJCZT,1
2018-PZKMU,0
4570-QHXHL,0
2403-BCASL,1
7392-YYPYJ,1
2223-GDSHL,1
7359-PTSXY,0
9470-RTWDV,1
2176-OSJUV,1
9348-YVOMK,0
8104-OSKWT,1
4521-YEEHE,1
4090-KPJIP,1
3786-WOVKF,1
4503-BDXBD,0
6086-ESGRL,0
2592-HODOV,0
3886-CERTZ,1
7995-ZHHNZ,1
3824-RHKVR,0
5816-SCGFC,0
5989-AXPUC,1
4979-HPRFL,1
8590-OHDIW,0
8015-IHCGW,1
2332-TODQS,1
9278-VZKCD,1
8008-OTEZX,0
2773-OVBPK,1
5206-XZZQI,0
4803-LBYPN,0
6372-RFVNS,0
2139-FQHLM,0
8261-GWDBQ,1
1093-YSWCA,0
8938-UMKPI,1
0991-BRRFB,0
3882-IYOIJ,1
8749-TZYEC,1
1755-FZQEC,0
3115-JPJDD,0
5600-KTXFM,0
3871-IKPYH,0
6319-IEJWJ,0
9025-AOMKI,1
6339-TBELP,1
7964-YESJC,1
6173-GOLSU,1
5275-SQEIZ,0
7716-YTYHG,1
9938-ZREHM,1
4390-KYULV,0
4647-MUZON,0
9702-AIUJO,0
8849-PRIQJ,1
8851-RAGOV,0
1304-NECVQ,1
5396-IZEPB,0
8285-ABVLB,0
0701-TJSEF,0
5712-VBOXD,0
6629-LADHQ,0
8945-GRKHX,0
4797-MIWUM,0
6959-UWKHF,0
8720-RQSBJ,0
4537-CIBHB,0
4324-AHJKS,0
4355-CVPVS,0
4495-LHSSK,1
5655-JSMZM,1
5915-ANOEI,1
9861-PDSZP,1
4505-EXZHB,0
7225-CBZPL,1
4587-VVTOX,1
2019-HDCZY,1
4652-NNHNY,1
8788-DOXSU,0
7404-JLKQG,0
8972-HJWNV,1
3274-NSDWE,0
2632-IVXVF,1
3692-JHONH,1
8915-NNTRC,1
5914-GXMDA,0
7463-IFMQU,0
2920-RNCEZ,0
2541-YGPKE,0
8515-OCTJS,1
5382-TEMLV,0
9592-ERDKV,1
2860-RANUS,1
4778-IZARL,0
0432-CAJZV,0
7008-LZVOZ,1
8868-WOZGU,1
1200-TUZHR,1
9365-CSLBQ,1
5884-FBCTL,1
7130-CTCUS,0
6242-FEGFD,1
7625-XCQRH,1
6194-HBGQN,1
6986-IXNDM,0
1731-TVIUK,1
2987-BJXIK,1
9769-TSBZE,1
0406-BPDVR,1
0618-XWMSS,0
1395-WSWXR,0
6023-GSSXW,0
6752-APNJL,0
5276-KQWHG,0
0420-HLGXF,1
7446-KQISO,1
9823-EALYC,1
0582-AVCLN,0
5803-NQJZO,1
2565-JSLRY,1
2607-DHDAK,0
1073-XXCZD,1
4006-HKYHO,0
3727-JEZTU,0
8143-ETQTI,0
6689-KXGBO,0
9667-TKTVZ,1
3657-COGMW,1
8570-KLJYJ,1
7754-IXRMC,0
9473-CBZOP,1
2969-WGHQO,0
6615-NGGZJ,1
4255-DDUOU,0
5863-OOKCL,0
1686-STUHN,0
2984-MIIZL,0
0266-GMEAO,1
5574-NXZIU,0
4256-ZWTZI,0
8309-PPCED,1
4098-NAUKP,1
5196-WPYOW,0
4608-LCIMN,0
1485-YDHMM,1
4054-CUMIA,0
0603-TPMIB,1
2525-GVKQU,0
8161-QYMTT,1
5404-GGUKR,0
2126-GSEGL,1
3677-TNKIO,0
0440-QEXBZ,1
2434-EEVDB,1
6199-IWKGC,1
2675-DHUTR,1
8152-VETUR,1
7446-YPODE,1
7980-MHFLQ,1
2873-ZLIWT,1
3415-TAILE,0
0757-WCUUZ,1
1629-DQQVB,0
1915-IOFGU,0
3045-XETSH,1
0374-AACSZ,0
7239-HZZCX,0
4872-VXRIL,1
9140-CZQZZ,0
3423-HHXAO,0
9938-TKDGL,0
0531-ZZJWQ,1
2688-BHGOG,0
7683-CBDKJ,0
0946-CLJTI,1
1325-USMEC,1
0916-QOFDP,1
0628-CNQRM,0
5606-AMZBO,1
6199-IPCAO,1
7665-TOALD,0
0112-QWPNC,1
0324-BRPCJ,1
2777-PHDEI,0
2235-EZAIK,1
3847-BAERP,0
1196-AMORA,1
4282-YMKNA,1
1453-RZFON,0
8263-OKETD,1
0670-KDOMA,0
2476-YGEFM,1
8687-BAFGU,0
0641-EVBOJ,0
0829-XXPLX,0
9974-JFBHQ,0
5356-RHIPP,0
0608-JDVEC,0
9780-FKVVF,0
1919-RTPQD,0
5214-NLTIT,1
3345-PBBFH,0
5055-BRMNE,1
9189-JWSHV,1
2190-PHBHR,1
2650-GYRYL,0
5208-FVQKB,0
7184-LRUUR,0
6627-CFOSN,1
3982-JGSFD,0
1574-DYCWE,0
7247-XOZPB,1
2466-FCCPT,0
6211-WWLTF,0
4826-TZEVA,0
6016-NXBNJ,0
9138-EFSMO,0
0576-WNXXC,1
4632-XJMEX,0
8910-LEDAG,0
3452-GWUIN,1
2716-GFZOR,0
3724-UCSHY,0
8626-XHBIE,1
3192-LNKRK,0
2876-VBBBL,0
2208-UGTGR,1
3005-TYFRD,1
8670-MEFCP,1
3079-BCHLN,0
7777-UNYHB,0
5597-GLBUC,0
7278-CKDNC,1
2748-MYRVK,1
2969-VAPYH,0
4822-YCXMX,1
7181-OQCUT,1
8474-UMLNT,0
9821-POOTN,1
3836-FZSDJ,1
9142-XMYJH,0
0187-QSXOE,0
2649-HWLYB,1
5214-CHIWJ,0
4229-CZMLL,1
6904-JLBGY,1
2465-BLLEU,0
1685-VAYJF,0
8874-EJNSR,1
6917-YACBP,1
5049-MUBWG,0
4223-WOZCM,0
9253-VIFJQ,1
7030-FZTFM,1
9741-YLNTD,1
5917-RYRMG,0
5120-ZBLAI,1
3663-MITLP,0
0906-QVPMS,1
9025-ZRPVR,0
1905-OEILC,0
7858-GTZSP,1
6248-BSHKG,0
4685-TFLLS,0
3470-BTGQO,0
8224-DWCKX,1
4553-DVPZG,1
4902-OHLSK,1
