customerID,BeginYear,BeginMonth,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,AllServicesCount,IsChurn,Type_One year,Type_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No
3865-YIOTT,-1.6681370845600552,-1.3472050497767214,1,1.3252046055765874,2.6487889319179607,0,1,1,1.0,0.0,1.0,0.0,1.1754099582991104,0,True,False,False,False,False,True,False
0880-TKATG,0.9631483547582466,0.06429195501002241,0,1.153482013222057,-0.7649208576725393,0,1,1,0.0,0.0,1.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
2840-XANRC,-0.08936582096907413,1.4757889597967662,1,0.8759505508308959,0.07912902015327372,1,1,0,0.0,0.0,1.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
9167-APMXZ,0.43689126689458624,-0.7826062478620239,1,0.5637276556408397,-0.10801067310664562,0,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,0,False,False,False,False,False,True,False
5385-SUIRI,-1.1418799966963948,0.62889075692472,1,1.2592908832586869,1.605751602202476,1,1,0,1.0,0.0,1.0,0.0,1.1754099582991104,1,False,False,False,True,False,True,False
2455-USLMV,-0.08936582096907413,0.06429195501002241,1,0.5845425153201766,0.25403212872802344,0,0,0,1.0,0.0,1.0,0.0,0.15715505838513322,0,False,False,True,False,False,True,False
4833-QTJNO,-1.6681370845600552,0.06429195501002241,0,0.5533202258011708,1.6151062996533811,1,1,0,1.0,1.0,0.0,0.0,0.15715505838513322,0,False,False,False,False,False,True,False
3785-KTYSH,-1.1418799966963948,0.62889075692472,0,-1.5021471675333653,-0.3563790340342261,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
2809-ILCYT,0.43689126689458624,-1.6295044507340701,1,-1.4258260153757962,-0.6058910010071495,0,1,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,True,False,True
9734-UYXQI,0.9631483547582466,1.1934895588394174,1,-0.6417996341207662,-0.8927073971791598,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,False,False
6410-LEFEN,0.9631483547582466,-1.0649056488193727,0,-0.7892382235160705,-0.7509459917984485,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,False,False
8844-TONUD,0.43689126689458624,1.4757889597967662,1,0.9973705656270289,-0.4095109709008593,0,1,1,0.0,0.0,1.0,0.0,0.6662825083421218,1,False,False,False,False,True,True,False
4587-VVTOX,0.9631483547582466,0.06429195501002241,1,1.2974514593374713,-0.6920502804632869,0,1,0,0.0,1.0,1.0,0.0,1.1754099582991104,1,False,False,False,True,False,True,False
5696-QURRL,0.9631483547582466,0.62889075692472,1,-0.7927073667959601,-0.9208401058945962,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,False,True,False,False
4487-ZYJZK,-0.6156229088327345,1.4757889597967662,0,-1.675604331527841,-0.592373577551196,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,True,False,False,False,True
9369-XFEHK,-0.08936582096907413,-1.0649056488193727,1,0.44057306920476164,0.2737478969497358,1,1,0,0.0,1.0,0.0,0.0,-0.3519723915718554,1,False,False,False,False,False,True,False
8374-UULRV,-1.6681370845600552,-1.3472050497767214,0,0.6296413779587402,1.944853666767565,0,0,0,1.0,1.0,0.0,1.0,1.6845374082560989,0,False,True,True,False,False,False,False
8329-IBCTI,0.9631483547582466,1.4757889597967662,0,-1.6738697598878964,-0.9324591433152805,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,False,True,False,True
9801-GDWGV,-0.6156229088327345,0.9111901578820687,1,1.2332723086595156,0.8857829802963723,0,0,0,0.0,1.0,1.0,0.0,1.1754099582991104,1,False,False,False,True,False,True,False
5135-RDDQL,-1.6681370845600552,1.1934895588394174,1,-0.5984353431221473,0.5320885025927067,0,1,1,1.0,0.0,0.0,0.0,-0.3519723915718554,0,False,True,False,False,False,False,False
3207-OYBWH,-1.1418799966963948,-1.0649056488193727,1,0.9488025597085754,1.5411149885196929,1,1,0,0.0,1.0,1.0,0.0,0.6662825083421218,1,False,False,False,False,False,True,False
7580-UGXNC,0.9631483547582466,0.62889075692472,0,-0.4527313253667877,-0.8937823868617821,1,0,0,1.0,1.0,0.0,0.0,0.15715505838513322,1,False,False,False,False,True,False,False
6586-MYGKD,-1.6681370845600552,-0.7826062478620239,1,0.3139493394887947,1.4783310166303651,0,1,0,1.0,0.0,0.0,1.0,1.1754099582991104,0,False,True,True,False,False,False,False
2027-OAQQC,-0.6156229088327345,-0.7826062478620239,1,-0.6539416356003795,0.008294061704731634,0,0,0,0.0,0.0,1.0,0.0,0.15715505838513322,1,False,False,False,False,False,False,False
2636-ALXXZ,0.9631483547582466,1.4757889597967662,1,0.05896730841691521,-0.9096098945293285,1,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
7729-JTEEC,0.9631483547582466,1.4757889597967662,1,-0.8117876548353523,-0.9002551970784233,0,1,1,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,True,False,False,False
2240-HSJQD,-0.6156229088327345,1.4757889597967662,1,0.4839373602033805,0.4956989582298942,0,0,1,0.0,1.0,0.0,0.0,-0.3519723915718554,0,False,False,False,False,True,True,False
7601-WFVZV,1.489405442621907,-1.6295044507340701,0,-1.6773389031677859,-0.9325048875570943,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,True,False,True
2729-VNVAP,-0.08936582096907413,-0.5003068469046751,0,-1.6686660449680621,-0.6480671919593973,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,True,False,False,False,True
7603-USHJS,0.9631483547582466,-1.6295044507340701,1,0.20293675453233018,-0.5428325636669395,0,0,1,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,True,False,False,True,False
0701-RFGFI,-0.6156229088327345,-1.6295044507340701,1,0.9540062746284099,1.1691685583323537,0,1,1,0.0,0.0,0.0,0.0,0.15715505838513322,0,False,False,False,False,False,True,False
7785-RDVIG,0.9631483547582466,1.1934895588394174,0,-1.6860117613675096,-0.9164257865595724,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,True,False,True
9725-SCPZG,0.9631483547582466,1.1934895588394174,1,0.7961602553934367,-0.8998892431439135,0,0,1,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
3055-VTCGS,-1.6681370845600552,1.1934895588394174,0,-0.32437302401087587,0.661201625111925,0,0,0,0.0,0.0,1.0,0.0,0.15715505838513322,0,True,False,True,False,False,False,False
0115-TFERT,0.43689126689458624,-1.3472050497767214,1,1.5021309128509528,0.11849194023397772,0,1,0,0.0,1.0,1.0,1.0,1.6845374082560989,1,False,False,False,True,False,True,False
9061-TIHDA,0.43689126689458624,1.1934895588394174,1,0.9488025597085754,-0.37712404769674707,1,1,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
7024-OHCCK,0.9631483547582466,0.3465913559673712,1,0.9002345537901221,-0.8632938496929393,1,0,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
5156-UMKOW,0.9631483547582466,1.1934895588394174,0,-1.326955431898945,-0.9002551970784233,0,0,1,0.0,1.0,0.0,0.0,-0.861099841528844,0,False,False,False,False,True,False,False
4652-ODEVH,-0.6156229088327345,-0.5003068469046751,0,-1.5073508824531996,-0.4436361752938927,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
0495-RVCBF,0.9631483547582466,0.9111901578820687,1,0.4093507796857563,-0.904989726106143,0,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
1216-JWVUX,0.43689126689458624,-1.6295044507340701,1,0.26364676193039666,-0.07182697783199493,0,1,1,0.0,1.0,0.0,0.0,-0.3519723915718554,0,False,False,False,True,False,True,False
5197-YPYBZ,0.9631483547582466,-1.3472050497767214,0,-1.4795977362140835,-0.8157884545693934,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,True,False,False,False,True
4685-TFLLS,0.43689126689458624,0.3465913559673712,0,-1.6686660449680621,-0.7848653471033202,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,False,False,True
8132-YPVBX,0.9631483547582466,0.3465913559673712,1,0.6261722346788509,-0.7060480184582846,0,0,0,0.0,1.0,0.0,0.0,0.15715505838513322,0,False,False,False,False,True,True,False
4603-JANFB,0.9631483547582466,0.9111901578820687,1,0.06764016661663899,-0.9094955339247942,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
9323-HGFWY,-0.08936582096907413,1.1934895588394174,1,1.1795005878212284,0.2850238525568172,0,1,0,1.0,0.0,0.0,1.0,1.1754099582991104,0,True,False,True,False,False,True,False
3445-HXXGF,-1.1418799966963948,-1.0649056488193727,1,-0.7840345085962364,0.27132345213360864,1,1,0,0.0,1.0,1.0,0.0,0.15715505838513322,1,False,False,False,True,False,False,False
6982-UQZLY,0.9631483547582466,0.9111901578820687,1,-1.6322400405292221,-0.9319102124135159,1,1,0,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,False,True,False,True
8325-QRPZR,0.9631483547582466,0.06429195501002241,1,0.25150476045078357,-0.7012906173096579,0,0,0,0.0,0.0,1.0,0.0,-0.3519723915718554,0,False,False,False,True,False,True,False
9546-KDTRB,0.43689126689458624,0.06429195501002241,0,-1.4986780242534758,-0.728348336342472,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,False,False,True
4317-VTEOA,0.9631483547582466,1.1934895588394174,1,-0.5949661998422577,-0.9182326841112143,0,0,0,0.0,1.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,False,False
5685-IIXLY,0.9631483547582466,0.3465913559673712,1,0.544647367601447,-0.756549661420629,0,1,1,0.0,1.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
2165-VOEGB,-0.6156229088327345,-1.3472050497767214,1,1.293982316057582,1.2647282794812102,0,0,1,1.0,1.0,0.0,1.0,1.6845374082560989,1,True,False,False,False,False,True,False
9776-CLUJA,-1.1418799966963948,0.62889075692472,1,0.33302962752818693,0.8001955038629064,1,1,0,1.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
6845-RGTYS,-1.1418799966963948,1.1934895588394174,1,1.0702225745047085,1.132458804276845,0,1,0,1.0,1.0,1.0,0.0,1.1754099582991104,1,False,False,False,True,False,True,False
5146-YYFRZ,-1.6681370845600552,0.06429195501002241,0,-1.6634623300482276,-0.3413977948402336,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,False,False,True
0377-JBKKT,0.43689126689458624,-0.7826062478620239,1,-0.34518788369021275,-0.3596726194448138,0,1,1,1.0,1.0,0.0,1.0,0.6662825083421218,0,False,False,False,False,True,False,False
5669-SRAIP,0.9631483547582466,0.3465913559673712,0,-0.985244818829828,-0.8450418972092659,0,0,0,0.0,0.0,1.0,0.0,-0.3519723915718554,1,False,False,False,True,False,False,False
0999-QXNSA,0.9631483547582466,0.06429195501002241,1,-0.7684233638367334,-0.7839962065088596,1,0,1,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,False,True,False,False
6115-ZTBFQ,-1.6681370845600552,-1.3472050497767214,0,-0.08326756605855462,1.3090315776777957,0,1,0,1.0,1.0,1.0,1.0,1.6845374082560989,0,False,True,False,False,False,False,False
6680-NENYN,-0.6156229088327345,-0.5003068469046751,1,1.2731674563782447,1.2359094071385681,0,0,0,0.0,1.0,1.0,0.0,1.1754099582991104,1,False,True,False,True,False,True,False
9239-ZBZZV,0.9631483547582466,-0.21800744594732635,1,-0.6921022116791641,-0.8018822050580232,0,0,0,0.0,0.0,1.0,0.0,0.15715505838513322,1,False,False,False,True,False,False,False
3727-RJMEO,0.9631483547582466,-0.5003068469046751,1,0.5186287930022757,-0.7309100138840401,0,1,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
4946-EDSEW,0.9631483547582466,-1.6295044507340701,1,-1.6877463330074542,-0.8589710188415429,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,False,True,False,True
0486-HECZI,-1.1418799966963948,-0.5003068469046751,1,1.000839708906918,1.4550471975471826,0,1,0,1.0,1.0,0.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
2817-LVCPP,-1.1418799966963948,1.4757889597967662,0,-1.6825426180876202,-0.4730497227801132,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,True,False,False,False,True
7020-OZKXZ,0.9631483547582466,-0.5003068469046751,0,0.26364676193039666,-0.6498740895110391,1,0,0,0.0,0.0,1.0,0.0,-0.3519723915718554,0,False,False,True,False,False,True,False
4403-BWPAY,0.43689126689458624,1.4757889597967662,1,-1.4952088809735864,-0.794288660916946,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,True,False,False,False,True
7077-XJMET,0.9631483547582466,-1.3472050497767214,1,0.21681332765188843,-0.6023000780247727,0,1,0,0.0,0.0,1.0,1.0,1.1754099582991104,0,False,False,False,True,False,False,False
2277-VWCNI,0.9631483547582466,0.9111901578820687,0,-0.664349065440048,-0.8591768679297047,1,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,False,True,False,False
9667-EQRXU,-0.08936582096907413,-0.21800744594732635,1,-0.957491672590712,-0.4048908024776738,1,0,0,0.0,0.0,1.0,0.0,-0.3519723915718554,1,False,False,False,True,False,False,False
4592-IWTJI,0.9631483547582466,0.9111901578820687,0,-1.325220860259,-0.8995004170884968,0,1,1,1.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,True,False,False,False,False
8076-FEZKJ,0.9631483547582466,-0.7826062478620239,0,-1.6790734748077305,-0.8381345166953945,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,True,False,True
6142-VSJQO,0.9631483547582466,1.1934895588394174,1,-0.8169913697551866,-0.9211603155872923,0,1,1,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,False,False,False,False
9722-UJOJR,-0.08936582096907413,0.3465913559673712,1,0.0988624561356448,-0.0380905994943781,0,1,1,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
3672-YITQD,-0.6156229088327345,0.9111901578820687,1,0.5619930840008945,0.4407601238116192,1,1,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
2778-OCLGR,-0.08936582096907413,0.9111901578820687,0,-0.999121391949386,-0.49713406609503563,1,1,0,1.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,False,False,False,False
7270-BDIOA,-0.08936582096907413,1.4757889597967662,1,0.766672537514376,-0.029399193549771725,0,0,0,0.0,0.0,0.0,1.0,0.15715505838513322,1,False,False,False,True,False,True,False
9048-JVYVF,0.9631483547582466,0.62889075692472,1,0.05029445021719142,-0.8539162801211272,0,0,0,0.0,0.0,0.0,1.0,0.6662825083421218,1,False,False,False,True,False,False,False
1133-KXCGE,0.43689126689458624,0.3465913559673712,0,-1.6582586151283933,-0.755245950528938,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,True,False,False,False,True,False,True
5365-LLFYV,0.9631483547582466,1.4757889597967662,1,-0.7649542205568438,-0.8931419674763902,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,False,True,False,False
0596-BQCEQ,-1.6681370845600552,0.62889075692472,1,1.1187905804231617,1.932800059049651,0,1,1,0.0,1.0,1.0,0.0,1.1754099582991104,1,False,False,False,True,False,True,False
8328-SKJNO,0.43689126689458624,-1.0649056488193727,0,-0.9453496711110986,-0.5080669398885141,0,0,1,1.0,1.0,0.0,1.0,0.15715505838513322,0,True,False,False,False,False,False,False
4910-AQFFX,0.9631483547582466,-1.3472050497767214,1,0.3972087782061427,-0.6389640878384675,0,1,1,0.0,0.0,1.0,0.0,-0.3519723915718554,1,False,False,False,False,False,True,False
9866-OCCKE,-1.6681370845600552,-1.3472050497767214,1,1.4518283352925547,2.7525597444723795,1,1,0,1.0,0.0,1.0,1.0,1.6845374082560989,0,False,True,False,False,True,True,False
5519-YLDGW,0.43689126689458624,-0.7826062478620239,1,1.2488834534190185,0.08971881213314921,0,1,0,1.0,0.0,1.0,0.0,1.1754099582991104,1,False,False,False,True,False,True,False
7133-VBDCG,-0.08936582096907413,0.9111901578820687,1,0.4145544946055903,-0.01954130943891557,0,0,0,1.0,1.0,0.0,0.0,0.15715505838513322,1,False,False,False,False,False,True,False
5863-OOKCL,0.9631483547582466,-0.7826062478620239,0,-1.7016229061270123,-0.8667932841916887,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,False,True,False,True
7239-HZZCX,0.9631483547582466,1.1934895588394174,0,-1.6704006166080068,-0.9324133990734668,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,False,True,False,True
3282-ZISZV,-0.08936582096907413,-0.21800744594732635,0,0.5481165108813368,0.26313523284895335,0,0,1,0.0,1.0,1.0,1.0,1.6845374082560989,0,True,False,True,False,False,False,False
3932-CMDTD,0.9631483547582466,0.3465913559673712,1,1.309593460817085,-0.738389197420583,0,0,0,0.0,1.0,1.0,1.0,1.6845374082560989,1,True,False,False,True,False,True,False
4423-YLHDV,0.43689126689458624,-1.3472050497767214,1,1.266229169818466,0.06503979367464857,0,1,0,1.0,0.0,1.0,0.0,1.1754099582991104,1,False,False,False,False,False,True,False
8580-QVLOC,-2.1943941724237157,0.9111901578820687,0,0.8516665478716692,2.0045956465762806,1,1,1,1.0,1.0,1.0,1.0,2.1936648582130878,1,False,True,True,False,False,False,False
5917-HBSDW,-0.08936582096907413,-1.6295044507340701,0,-1.6842771897275648,-0.628671633430381,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,False,False,True,False,False,True
5419-JKZNQ,-0.08936582096907413,0.3465913559673712,0,0.3469062006477452,0.1342050872969897,1,1,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,False,False,True,True,False
0772-GYEQQ,0.9631483547582466,0.3465913559673712,1,0.7094316733961988,-0.8215751011588287,0,0,0,0.0,0.0,1.0,1.0,0.6662825083421218,1,False,False,False,False,True,True,False
0475-RIJEP,-0.6156229088327345,-0.21800744594732635,1,0.3451716290078,0.5982346762553425,0,0,0,0.0,1.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
7133-VBDCG,-0.08936582096907413,0.9111901578820687,1,0.4145544946055903,-0.01954130943891557,0,0,0,1.0,1.0,0.0,0.0,0.15715505838513322,1,False,False,False,False,False,True,False
3891-NLXJB,-0.08936582096907413,-1.6295044507340701,1,-0.9488188143909881,-0.3052140995655829,0,0,0,1.0,1.0,0.0,1.0,0.15715505838513322,0,False,True,False,False,True,False,False
0970-ETWGE,0.9631483547582466,0.62889075692472,1,0.7510613927548732,-0.9004839182874919,0,0,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
7527-QNRUS,0.43689126689458624,0.62889075692472,1,-1.4830668794939732,-0.7527071451082766,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
9495-REDIY,0.43689126689458624,-1.6295044507340701,1,-0.9453496711110986,-0.4974771479086385,0,0,1,1.0,0.0,0.0,0.0,-0.3519723915718554,0,True,False,True,False,False,False,False
6615-NGGZJ,0.43689126689458624,0.3465913559673712,1,1.1326671535427195,-0.2939152718375946,0,0,0,0.0,1.0,0.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
5565-FILXA,0.43689126689458624,-0.21800744594732635,1,0.9800248492275813,-0.2419269410163043,1,0,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
2123-AGEEN,0.9631483547582466,0.06429195501002241,1,0.5706659422006184,-0.6625681166143458,1,0,0,0.0,0.0,1.0,0.0,0.15715505838513322,0,False,False,False,True,False,True,False
8290-YWKHZ,-0.08936582096907413,-1.0649056488193727,1,0.8776851224708405,0.399315840728391,1,1,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
6907-CQGPN,-0.08936582096907413,0.62889075692472,0,-1.1656402693840828,-0.481832617208347,0,0,0,0.0,1.0,0.0,1.0,-0.3519723915718554,0,False,False,False,True,False,False,False
3908-BLSYF,0.9631483547582466,-0.7826062478620239,0,0.555054797441116,-0.7138474116875234,0,0,0,0.0,0.0,1.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
6211-WHMYA,-1.6681370845600552,0.9111901578820687,1,-0.8343370861546341,0.31697620546369903,1,0,0,0.0,1.0,0.0,1.0,0.15715505838513322,0,False,False,False,True,False,False,False
0870-VEMYL,0.9631483547582466,-0.21800744594732635,0,-0.4874227581656828,-0.8226043465996373,0,0,0,1.0,0.0,0.0,1.0,0.15715505838513322,1,False,False,True,False,False,False,False
1265-XTECC,-1.6681370845600552,-1.3472050497767214,1,0.9939014223471391,2.069392365105412,1,1,0,1.0,1.0,0.0,0.0,0.6662825083421218,1,True,False,True,False,False,True,False
4671-VJLCL,-1.6681370845600552,1.1934895588394174,1,0.4145544946055903,1.282385556821305,0,0,0,1.0,1.0,1.0,1.0,1.6845374082560989,0,False,True,True,False,False,False,False
1174-FGIFN,-0.08936582096907413,0.9111901578820687,1,0.7822836822738789,0.2063895008790364,0,1,1,0.0,0.0,0.0,1.0,0.15715505838513322,0,True,False,False,True,False,True,False
2277-BKJKN,-1.6681370845600552,-1.0649056488193727,1,1.0858337192642114,2.3584273570053873,1,1,0,0.0,1.0,1.0,0.0,1.1754099582991104,0,False,True,False,True,False,True,False
4189-NAKJS,-0.08936582096907413,1.4757889597967662,1,-0.5672130536031418,-0.3488769783767764,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,True,False,True,False,False,False,False
6770-XUAGN,0.9631483547582466,0.62889075692472,1,-1.6270363256093878,-0.9318415960507953,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,True,False,False,True
5481-NTDOH,-1.6681370845600552,0.06429195501002241,1,1.358161466735538,2.3258345847131134,1,1,0,1.0,0.0,1.0,0.0,1.1754099582991104,0,True,False,True,False,False,True,False
4749-VFKVB,0.9631483547582466,0.62889075692472,1,-0.6175156311615395,-0.9185300216830035,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,False,True,False,False
3129-AAQOU,0.43689126689458624,0.06429195501002241,0,-1.46745573473447,-0.7191766158588215,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
8338-QIUNR,-1.6681370845600552,-1.3472050497767214,1,-0.048576133259659496,1.259582052277167,0,1,1,1.0,0.0,1.0,1.0,0.6662825083421218,0,False,True,True,False,False,False,False
8861-HGGKB,0.9631483547582466,-1.3472050497767214,0,0.6435179510782985,-0.5613818537224022,0,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
6627-CFOSN,-1.1418799966963948,-1.0649056488193727,1,1.094506577463935,1.6310710400463686,0,0,0,1.0,1.0,1.0,0.0,1.1754099582991104,0,False,False,False,False,False,True,False
3999-WRNGR,-1.1418799966963948,-1.3472050497767214,1,-0.6296576326411529,0.4626487435194831,0,1,1,0.0,1.0,0.0,0.0,0.15715505838513322,0,False,False,False,True,False,False,False
8823-RLPWL,-1.6681370845600552,-1.3472050497767214,1,1.4830506248115607,2.7481225530164486,0,1,0,1.0,1.0,1.0,0.0,1.6845374082560989,0,False,True,True,False,False,True,False
0939-YAPAF,-0.6156229088327345,1.4757889597967662,1,1.1222597237030512,0.6722259873890309,0,0,0,0.0,0.0,1.0,0.0,0.6662825083421218,1,False,False,False,True,False,True,False
2839-RFSQE,0.9631483547582466,1.1934895588394174,0,-1.6391783270890012,-0.9237448652497673,0,0,0,0.0,0.0,0.0,0.0,-1.3702272914858324,1,False,False,False,False,True,False,True
6496-SLWHQ,0.9631483547582466,0.9111901578820687,1,1.287044029497803,-0.8067539668111842,1,0,0,0.0,1.0,1.0,0.0,1.1754099582991104,1,False,False,False,True,False,True,False
7005-CCBKV,0.9631483547582466,-0.7826062478620239,1,0.5724005138405635,-0.6869497975010574,0,0,0,0.0,1.0,0.0,0.0,0.15715505838513322,1,False,False,False,True,False,True,False
9412-ARGBX,-1.1418799966963948,1.4757889597967662,1,0.9574754179082993,1.1755270079444606,0,0,1,0.0,1.0,1.0,1.0,1.1754099582991104,1,False,True,False,False,True,True,False
7673-BQGKU,-1.6681370845600552,-0.5003068469046751,0,-1.6565240434884487,-0.3296186525732012,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,False,False,True
3537-RYBHH,-0.6156229088327345,-1.0649056488193727,1,-0.015619272100709026,0.5461548569504249,1,1,0,1.0,1.0,1.0,0.0,0.6662825083421218,0,False,False,True,False,False,False,False
0947-IDHRQ,0.9631483547582466,-0.7826062478620239,1,0.43016563936509317,-0.7005129651988247,0,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,False,True,True,False
8035-BUYVG,-0.6156229088327345,-0.21800744594732635,1,-0.8863742353529768,-0.15627084822011783,0,1,0,1.0,1.0,1.0,0.0,0.15715505838513322,1,True,False,False,True,False,False,False
7112-OPOTK,-0.08936582096907413,-1.3472050497767214,0,0.01213387413840698,0.051728219306856754,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
8063-GBATB,-0.08936582096907413,0.3465913559673712,1,0.6018882317196241,0.10483728405258301,1,0,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
9348-YVOMK,0.9631483547582466,0.9111901578820687,1,-0.8013802249956838,-0.8608465327559054,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,0,False,False,True,False,False,False,False
9992-RRAMN,0.43689126689458624,-1.3472050497767214,1,0.5966845167997897,-0.0843380279680467,0,1,0,0.0,0.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,True,False
6331-LWDTQ,0.9631483547582466,-1.3472050497767214,1,0.14743046205409818,-0.5781242462262228,0,0,0,0.0,0.0,0.0,0.0,0.15715505838513322,1,False,False,True,False,False,False,False
3806-DXQOM,0.9631483547582466,0.62889075692472,1,-1.1881897007033646,-0.8783894494914661,0,0,0,1.0,1.0,0.0,0.0,-0.3519723915718554,1,False,False,False,True,False,False,False
4088-YLDSU,-1.1418799966963948,-0.7826062478620239,1,1.2575563116187423,1.685666792651041,0,1,0,0.0,0.0,1.0,1.0,1.1754099582991104,1,True,False,False,True,False,True,False
1407-DIGZV,0.9631483547582466,1.1934895588394174,0,-1.6929500479272885,-0.9176608810885428,0,1,1,0.0,0.0,0.0,0.0,-1.3702272914858324,0,False,True,False,False,True,False,True
6990-YNRIO,-1.6681370845600552,0.3465913559673712,0,1.4136677592137703,2.232264738083154,0,1,1,1.0,0.0,1.0,1.0,1.6845374082560989,1,False,True,False,False,False,True,False
0151-ONTOV,0.9631483547582466,1.1934895588394174,0,0.10406617105547927,-0.9090152193857501,0,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,False,True,True,False
0709-TVGUR,0.9631483547582466,-1.3472050497767214,1,0.2306899007714462,-0.6565070045740282,1,0,0,0.0,0.0,0.0,0.0,-0.861099841528844,1,False,False,False,True,False,True,False
